Codigo,Descripcion,Categoria,StockPrincipal,StockProduccion,StockTransformacion,CantidadPorCaja,NumeroCajas,Ubicacion,FechaExpedicion,DiasParaExpirar,FechaExpiracion,Proveedor,UltimaOrden,Detalles,Id,StockMinimo,StockMaximo,VidaUtilMeses,Notas,LotesJson
18-ANGL-202-119-01,"Quincaillerie - Angle Métal 119 degrés - 2"" x 2"" x 1/2"" - Mill Finish",QUINCAILLERIE/EXTRUSION,0.0,0,0,0,0,,,,,,,,557,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-HCOMB,PLAQUE DE CARTON HONEYCOMB,CRATAGE,0.0,0,0,0,0,,,,,,,,558,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-CRCLFI5,"CLOUS DE FINITION CALIBRE 18 1-1/4""",CRATAGE,0.0,0,0,0,0,,,,,,,,559,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-CMCA-40S-10-04,"Extrusion 1 1/4"" - CMCA-40 - Standard 10,0' - Gold",EXTRUSION,0.0,0,0,0,0,,,,,,,,560,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-PIC-021-0505-02,"Tube en aluminium carre de block de curve inverse 21' x  0.5""x 0.5"" Light bronze",ASSEMBLAGE,0.0,0,0,0,0,,,,,,,,561,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-PIC-021-0505-XX,"Tube en aluminium carre de block de curve inverse 21' x  0.5""x 0.5"" Mill finish",ASSEMBLAGE,0.0,0,0,0,0,,,,,,,,562,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-PIC-105-0505-02,"Tube en aluminium carre de block de curve inverse 10' x  0.5""x 0.5"" Light bronze",ASSEMBLAGE,0.0,0,0,0,0,,,,,,,,563,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TABC-BIC-22-02,"Tablette courbe inverse THBIC 22.5 - 22 1/4"" X 22 1/4"" X 1/8"" - 1 face - Light bronze",ASSEMBLAGE,0.0,0,0,0,0,,,,,,,,564,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TABC-TIC-22-02,"Tablette courbe inverse TIC 22.5 - 22 3/8"" X 22 3/8"" X 1/8"" - 2 faces - Light bronze",ASSEMBLAGE,0.0,0,0,0,0,,,,,,,,565,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TABC-BAC-24-02,"Tablette courbe THBAC 24 - 17 3/4"" X 23 1/16"" X 1/8"" - 1 face - Light bronze",ASSEMBLAGE,0.0,0,0,0,0,,,,,,,,566,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-510-1F-02,"Feuille Aluminium 5005 - 5,0' x 10,0' - 1/8"" - 1F - Light Bronze",FEUILLES,0.0,0,0,0,0,,,,,,,,567,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-510-2F-02,"Feuille Aluminium 5005 - 5,0' x 10,0' - 1/8"" - 2F - Light Bronze",FEUILLES,0.0,0,0,0,0,,,,,,,,568,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-510-2F-03,"Feuille Aluminium 5005 - 5,0' x 10,0' - 1/8"" - 2F - Dark Bronze",FEUILLES,0.0,0,0,0,0,,,,,,,,569,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-510-0F-01,"Feuille Aluminium 5005 - 5,0' x 10,0' - 1/8"" - 0F - Mill Finish",FEUILLES,0.0,0,0,0,0,,,,,,,,570,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-5005-510-0F-02,"Feuille Aluminium 5005 - 5,0' x 10,0' - 1/8"" - 0F - Light Bronze",FEUILLES,0.0,0,0,0,0,,,,,,,,571,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TABL-DEV-12-02,"Tablette standard - DEV12 - 11 3/5"" x 11 7/8''- Light bronze",ASSEMBLAGE,0.0,0,0,0,0,,,,,,,,572,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TABL-DEX-12-02,"Tablette standard - DE12 - 11 9/16"" x 11 15/16''- Light bronze",ASSEMBLAGE,46.0,0,0,0,0,,,,,,,,573,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-TABL-DXX-12-02,"Tablette standard - D12 - 11 9/16"" x 11 5/8''- Light bronze",ASSEMBLAGE,45.0,0,0,0,0,,,,,,,,574,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-REVOLUTION / SPARE21,DISQUE A ABRASIF 60+,ASSEMBLAGE,100.0,0,0,0,0,,,,,,,,575,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
LGOIR-REVOLUTION / SPARE22,DISQUE A ABRASIF 36+,ASSEMBLAGE,100.0,0,0,0,0,,,,,,,,576,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
18-ANGL-202-139-01,"Quincaillerie - Angle Métal 139 degrés - 2"" x 2"" x 1/2"" - Mill Finish",QUINCAILLERIE/EXTRUSION,50.0,0,0,0,0,,,,,,,,577,0,0,0,"Origen: Phoenix HISTORY. StockPrincipal = último conteo en la rejilla (último número o saldo tras ____ al avanzar columnas; si vacío, INITIAL).",[]
